Status,Path,Consensus / Baseline,Different Files,E:/Coding/Spyder Projects/XML-Editor/XMLs/game.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/game2.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/game4.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated.xml
Same as Baseline,/careerSavegame[1]/mod[109]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: John Deere 7J / 7030,,John Deere 7J / 7030,John Deere 7J / 7030,John Deere 7J / 7030,John Deere 7J / 7030,John Deere 7J / 7030
Same as Baseline,/careerSavegame[1]/mod[109]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[110],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[110]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 15edf093a695f134be70bdf789ba1258,,15edf093a695f134be70bdf789ba1258,15edf093a695f134be70bdf789ba1258,15edf093a695f134be70bdf789ba1258,15edf093a695f134be70bdf789ba1258,15edf093a695f134be70bdf789ba1258
Same as Baseline,/careerSavegame[1]/mod[110]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_BigBud_series_1,,FS25_BigBud_series_1,FS25_BigBud_series_1,FS25_BigBud_series_1,FS25_BigBud_series_1,FS25_BigBud_series_1
Same as Baseline,/careerSavegame[1]/mod[110]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[110]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: BigBud Series 1,,BigBud Series 1,BigBud Series 1,BigBud Series 1,BigBud Series 1,BigBud Series 1
Same as Baseline,/careerSavegame[1]/mod[110]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[111],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[111]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 47ef5d480edc28e17165703269569106,,47ef5d480edc28e17165703269569106,47ef5d480edc28e17165703269569106,47ef5d480edc28e17165703269569106,47ef5d480edc28e17165703269569106,47ef5d480edc28e17165703269569106
Same as Baseline,/careerSavegame[1]/mod[111]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Sopema_FertilizerTrailer,,FS25_Sopema_FertilizerTrailer,FS25_Sopema_FertilizerTrailer,FS25_Sopema_FertilizerTrailer,FS25_Sopema_FertilizerTrailer,FS25_Sopema_FertilizerTrailer
Same as Baseline,/careerSavegame[1]/mod[111]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[111]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Sopema Fertilizer Trailer,,Sopema Fertilizer Trailer,Sopema Fertilizer Trailer,Sopema Fertilizer Trailer,Sopema Fertilizer Trailer,Sopema Fertilizer Trailer
Same as Baseline,/careerSavegame[1]/mod[111]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[112],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[112]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 4c346bd8d7aac3017bb68cf83201160d,,4c346bd8d7aac3017bb68cf83201160d,4c346bd8d7aac3017bb68cf83201160d,4c346bd8d7aac3017bb68cf83201160d,4c346bd8d7aac3017bb68cf83201160d,4c346bd8d7aac3017bb68cf83201160d
Same as Baseline,/careerSavegame[1]/mod[112]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Shovelhand,,FS25_Shovelhand,FS25_Shovelhand,FS25_Shovelhand,FS25_Shovelhand,FS25_Shovelhand
Same as Baseline,/careerSavegame[1]/mod[112]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[112]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Shovel,,Shovel,Shovel,Shovel,Shovel,Shovel
Same as Baseline,/careerSavegame[1]/mod[112]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.2.0.0,,1.2.0.0,1.2.0.0,1.2.0.0,1.2.0.0,1.2.0.0
Same as Baseline,/careerSavegame[1]/mod[113],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[113]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: cdae326b73dc90ef70984f10ef9bd61a,,cdae326b73dc90ef70984f10ef9bd61a,cdae326b73dc90ef70984f10ef9bd61a,cdae326b73dc90ef70984f10ef9bd61a,cdae326b73dc90ef70984f10ef9bd61a,cdae326b73dc90ef70984f10ef9bd61a
Same as Baseline,/careerSavegame[1]/mod[113]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Kuhn_HR4004_BTF4000_TF1512,,FS25_Kuhn_HR4004_BTF4000_TF1512,FS25_Kuhn_HR4004_BTF4000_TF1512,FS25_Kuhn_HR4004_BTF4000_TF1512,FS25_Kuhn_HR4004_BTF4000_TF1512,FS25_Kuhn_HR4004_BTF4000_TF1512
Same as Baseline,/careerSavegame[1]/mod[113]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[113]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Kuhn HR 4004 + BTF 4000 + TF1512,,Kuhn HR 4004 + BTF 4000 + TF1512,Kuhn HR 4004 + BTF 4000 + TF1512,Kuhn HR 4004 + BTF 4000 + TF1512,Kuhn HR 4004 + BTF 4000 + TF1512,Kuhn HR 4004 + BTF 4000 + TF1512
Same as Baseline,/careerSavegame[1]/mod[113]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[114],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[114]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: dea078d9757ba794190910ce1c384cf5,,dea078d9757ba794190910ce1c384cf5,dea078d9757ba794190910ce1c384cf5,dea078d9757ba794190910ce1c384cf5,dea078d9757ba794190910ce1c384cf5,dea078d9757ba794190910ce1c384cf5
Same as Baseline,/careerSavegame[1]/mod[114]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Schlueter_2500_VL,,FS25_Schlueter_2500_VL,FS25_Schlueter_2500_VL,FS25_Schlueter_2500_VL,FS25_Schlueter_2500_VL,FS25_Schlueter_2500_VL
Same as Baseline,/careerSavegame[1]/mod[114]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[114]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Schlüter 2500 VL,,Schlüter 2500 VL,Schlüter 2500 VL,Schlüter 2500 VL,Schlüter 2500 VL,Schlüter 2500 VL
Same as Baseline,/careerSavegame[1]/mod[114]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.2.0.0,,1.2.0.0,1.2.0.0,1.2.0.0,1.2.0.0,1.2.0.0
Same as Baseline,/careerSavegame[1]/mod[115],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[115]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 6cbf9bf0aa50c7c87c93f75982e2f575,,6cbf9bf0aa50c7c87c93f75982e2f575,6cbf9bf0aa50c7c87c93f75982e2f575,6cbf9bf0aa50c7c87c93f75982e2f575,6cbf9bf0aa50c7c87c93f75982e2f575,6cbf9bf0aa50c7c87c93f75982e2f575
Same as Baseline,/careerSavegame[1]/mod[115]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Sawmill_Pack,,FS25_Sawmill_Pack,FS25_Sawmill_Pack,FS25_Sawmill_Pack,FS25_Sawmill_Pack,FS25_Sawmill_Pack
Same as Baseline,/careerSavegame[1]/mod[115]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[115]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Sawmill Pack,,Sawmill Pack,Sawmill Pack,Sawmill Pack,Sawmill Pack,Sawmill Pack
Same as Baseline,/careerSavegame[1]/mod[115]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[116],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[116]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 6b2454520cd7cdca62567f43da26f5a8,,6b2454520cd7cdca62567f43da26f5a8,6b2454520cd7cdca62567f43da26f5a8,6b2454520cd7cdca62567f43da26f5a8,6b2454520cd7cdca62567f43da26f5a8,6b2454520cd7cdca62567f43da26f5a8
Same as Baseline,/careerSavegame[1]/mod[116]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Cultivator_3m,,FS25_Cultivator_3m,FS25_Cultivator_3m,FS25_Cultivator_3m,FS25_Cultivator_3m,FS25_Cultivator_3m
Same as Baseline,/careerSavegame[1]/mod[116]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[116]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Cultivator 3m,,Cultivator 3m,Cultivator 3m,Cultivator 3m,Cultivator 3m,Cultivator 3m
Same as Baseline,/careerSavegame[1]/mod[116]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[117],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[117]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 547d5d1ad171e53abd6450287fd0ba71,,547d5d1ad171e53abd6450287fd0ba71,547d5d1ad171e53abd6450287fd0ba71,547d5d1ad171e53abd6450287fd0ba71,547d5d1ad171e53abd6450287fd0ba71,547d5d1ad171e53abd6450287fd0ba71
Same as Baseline,/careerSavegame[1]/mod[117]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_RS250_crossplay,,FS25_RS250_crossplay,FS25_RS250_crossplay,FS25_RS250_crossplay,FS25_RS250_crossplay,FS25_RS250_crossplay
Same as Baseline,/careerSavegame[1]/mod[117]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[117]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Lizard Steiger 250,,Lizard Steiger 250,Lizard Steiger 250,Lizard Steiger 250,Lizard Steiger 250,Lizard Steiger 250
Same as Baseline,/careerSavegame[1]/mod[117]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.1,,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1
Same as Baseline,/careerSavegame[1]/mod[118],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[118]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 2fd905c6d1ea5243c422971e30169337,,2fd905c6d1ea5243c422971e30169337,2fd905c6d1ea5243c422971e30169337,2fd905c6d1ea5243c422971e30169337,2fd905c6d1ea5243c422971e30169337,2fd905c6d1ea5243c422971e30169337
Same as Baseline,/careerSavegame[1]/mod[118]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_removeFrontloaderAxleLocking,,FS25_removeFrontloaderAxleLocking,FS25_removeFrontloaderAxleLocking,FS25_removeFrontloaderAxleLocking,FS25_removeFrontloaderAxleLocking,FS25_removeFrontloaderAxleLocking
Same as Baseline,/careerSavegame[1]/mod[118]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[118]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Remove Frontloader Axle Locking,,Remove Frontloader Axle Locking,Remove Frontloader Axle Locking,Remove Frontloader Axle Locking,Remove Frontloader Axle Locking,Remove Frontloader Axle Locking
Same as Baseline,/careerSavegame[1]/mod[118]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[119],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[119]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: dee0f3fe96bf041e8241ae4434c0f5d7,,dee0f3fe96bf041e8241ae4434c0f5d7,dee0f3fe96bf041e8241ae4434c0f5d7,dee0f3fe96bf041e8241ae4434c0f5d7,dee0f3fe96bf041e8241ae4434c0f5d7,dee0f3fe96bf041e8241ae4434c0f5d7
Same as Baseline,/careerSavegame[1]/mod[119]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Randon_Dolly,,FS25_Randon_Dolly,FS25_Randon_Dolly,FS25_Randon_Dolly,FS25_Randon_Dolly,FS25_Randon_Dolly
Same as Baseline,/careerSavegame[1]/mod[119]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[119]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Randon Dolly,,Randon Dolly,Randon Dolly,Randon Dolly,Randon Dolly,Randon Dolly
Same as Baseline,/careerSavegame[1]/mod[119]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[120],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[120]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 51019c6de5ebe5fa9cfbce1ba3e99fe0,,51019c6de5ebe5fa9cfbce1ba3e99fe0,51019c6de5ebe5fa9cfbce1ba3e99fe0,51019c6de5ebe5fa9cfbce1ba3e99fe0,51019c6de5ebe5fa9cfbce1ba3e99fe0,51019c6de5ebe5fa9cfbce1ba3e99fe0
Same as Baseline,/careerSavegame[1]/mod[120]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Profihopper,,FS25_Profihopper,FS25_Profihopper,FS25_Profihopper,FS25_Profihopper,FS25_Profihopper
Same as Baseline,/careerSavegame[1]/mod[120]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[120]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Amazone Profihopper,,Amazone Profihopper,Amazone Profihopper,Amazone Profihopper,Amazone Profihopper,Amazone Profihopper
Same as Baseline,/careerSavegame[1]/mod[120]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[121],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[121]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 0024d0d9189b06d462b66c4b9b3449c9,,0024d0d9189b06d462b66c4b9b3449c9,0024d0d9189b06d462b66c4b9b3449c9,0024d0d9189b06d462b66c4b9b3449c9,0024d0d9189b06d462b66c4b9b3449c9,0024d0d9189b06d462b66c4b9b3449c9
Same as Baseline,/careerSavegame[1]/mod[121]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_lodeKingDistinctionSuperB,,FS25_lodeKingDistinctionSuperB,FS25_lodeKingDistinctionSuperB,FS25_lodeKingDistinctionSuperB,FS25_lodeKingDistinctionSuperB,FS25_lodeKingDistinctionSuperB
Same as Baseline,/careerSavegame[1]/mod[121]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[121]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: LodeKing Distinction Super-B,,LodeKing Distinction Super-B,LodeKing Distinction Super-B,LodeKing Distinction Super-B,LodeKing Distinction Super-B,LodeKing Distinction Super-B
Same as Baseline,/careerSavegame[1]/mod[121]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[122],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[122]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 6e86676f8a41c72373d8b65c7603eddc,,6e86676f8a41c72373d8b65c7603eddc,6e86676f8a41c72373d8b65c7603eddc,6e86676f8a41c72373d8b65c7603eddc,6e86676f8a41c72373d8b65c7603eddc,6e86676f8a41c72373d8b65c7603eddc
Same as Baseline,/careerSavegame[1]/mod[122]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Concrete_BunkerSilos,,FS25_Concrete_BunkerSilos,FS25_Concrete_BunkerSilos,FS25_Concrete_BunkerSilos,FS25_Concrete_BunkerSilos,FS25_Concrete_BunkerSilos
Same as Baseline,/careerSavegame[1]/mod[122]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[122]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Concrete BunkerSilos,,Concrete BunkerSilos,Concrete BunkerSilos,Concrete BunkerSilos,Concrete BunkerSilos,Concrete BunkerSilos
Same as Baseline,/careerSavegame[1]/mod[122]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[123],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[123]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 42b71765b182b8204c3c23018a4c871d,,42b71765b182b8204c3c23018a4c871d,42b71765b182b8204c3c23018a4c871d,42b71765b182b8204c3c23018a4c871d,42b71765b182b8204c3c23018a4c871d,42b71765b182b8204c3c23018a4c871d
Same as Baseline,/careerSavegame[1]/mod[123]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_PiaggioApe,,FS25_PiaggioApe,FS25_PiaggioApe,FS25_PiaggioApe,FS25_PiaggioApe,FS25_PiaggioApe
Same as Baseline,/careerSavegame[1]/mod[123]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[123]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Piaggio Ape,,Piaggio Ape,Piaggio Ape,Piaggio Ape,Piaggio Ape,Piaggio Ape
Same as Baseline,/careerSavegame[1]/mod[123]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.1,,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1
Same as Baseline,/careerSavegame[1]/mod[124],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[124]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 70325b700fa5c2dba89b10727b7632bf,,70325b700fa5c2dba89b10727b7632bf,70325b700fa5c2dba89b10727b7632bf,70325b700fa5c2dba89b10727b7632bf,70325b700fa5c2dba89b10727b7632bf,70325b700fa5c2dba89b10727b7632bf
Same as Baseline,/careerSavegame[1]/mod[124]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_cultivatorFieldCreator,,FS25_cultivatorFieldCreator,FS25_cultivatorFieldCreator,FS25_cultivatorFieldCreator,FS25_cultivatorFieldCreator,FS25_cultivatorFieldCreator
Same as Baseline,/careerSavegame[1]/mod[124]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[124]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Cultivator Field Creator,,Cultivator Field Creator,Cultivator Field Creator,Cultivator Field Creator,Cultivator Field Creator,Cultivator Field Creator
Same as Baseline,/careerSavegame[1]/mod[124]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[125],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[125]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 77f5f26ec36d33c33b5ba1dfb166ee9b,,77f5f26ec36d33c33b5ba1dfb166ee9b,77f5f26ec36d33c33b5ba1dfb166ee9b,77f5f26ec36d33c33b5ba1dfb166ee9b,77f5f26ec36d33c33b5ba1dfb166ee9b,77f5f26ec36d33c33b5ba1dfb166ee9b
Same as Baseline,/careerSavegame[1]/mod[125]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_OzenisStrawMachinePack,,FS25_OzenisStrawMachinePack,FS25_OzenisStrawMachinePack,FS25_OzenisStrawMachinePack,FS25_OzenisStrawMachinePack,FS25_OzenisStrawMachinePack
Same as Baseline,/careerSavegame[1]/mod[125]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
